"TS 101 032","Version 5.0.0","Publication","PU",,"1997-03","DTS/SMG-040342Q","SMG 4","63 Pages","K","ts_101032v050000p.pdf","","","","Digital cellular telecommunications system (Phase 2+);","Compression algorithm for text messaging services (GSM 03.42)","","","","","The compression algorithm comprises a number of components that may be combined in a variety of configurations. The discrete algorithms are discussed "
"GTS GSM 03.10","Version 5.1.0","Publication","PU",,"1997-03","RGTS/SMG-040310QR","SMG 4","52 Pages","J","gsmts_0310v050100p.pdf","","","","Digital cellular telecommunications system (Phase 2+);","GSM Public Land Mobile Network (PLMN) connection types (GSM 03.10)","","","","","A GSM PLMN may be described by a limited set of access interfaces (refer to TS GSM 04.02 and 02.01) and a limited set of GSM PLMN connection types to support the telecommunication services described in the GSM 02-series of specifications. This specification identifies and defines these connection types in so far as they relate to the particular network capabilities for a GSM PLMN. The basic lower layer capabilities of a GSM PLMN are represented by a set of GSM PLMN connection types. The definition of a set of GSM PLMN connection types provides the necessary input to identify network capabilities of a GSM PLMN. In addition to describing network capabilities of a GSM PLMN, the identification of connection types facilitates the specification of network-to-network interfaces. It may also assist in the allocation of network performance parameters. This specification should be considered in conjunction with other GSM specifications with particular reference to TS GSM 01.02, 02.01, 02.02, 02.03, 03.01, 03.02, 04.02 and 04.03. This specification provides a bridge between the service specification in the GSM 02-series of specification and the more detailed specifications such as TS GSM of the 03, 04, 07 and 09 series. As such, it establishes a framework for the specification and understanding of the more detailed specifications. It is therefore not a specification against which detailed conformance testing can be performed. However, it shall be considered mandatory for the understanding of the more detailed specifications and used to resolve issues of conflict in these specifications. "
"ETS 300 730","Edition 1","Publication","PU",,"1997-03","DE/SMG-020682","SMG 2","21 Pages","D","ets_300730e01p.pdf","","","","Digital cellular telecommunications system;","Voice Activity Detector (VAD) for Enhanced Full Rate (EFR) speech traffic channels (GSM 06.82)","","","","","This European Telecommunication Standard (ETS) specifies the Voice Activity Detector (VAD) to be used in the Discontinuous Transmission (DTX) as described in GSM EFR 06.31. It also specifies the test methods to be used to verify that a VAD complies with this ETS.  The requirements are mandatory on any VAD to be used either in GSM Mobile Stations (MS)s or Base Station Systems (BSS)s that utilise the enhanced full-rate speech traffic channel. "
"GTS GSM 02.78","Version 5.1.1","Publication","PU",,"1997-03","RGTS/SMG-010278QR1","SMG 1","18 Pages","C","gsmts_0278v050101p.pdf","","","","Digital cellular telecommunications system (Phase 2+);","Customised Applications for Mobile network Enhanced Logic (CAMEL);","Service definition, Stage 1 (GSM 02.78)","","","","This Global System for Mobile communications Technical Specification ( GTS) specifies the stage 1 description for the first phase of the CAME L feature (Customized Applications for Mobile network Enhanced Logic) which provides the mechanisms to support services consistently indepen dently of the serving network. The CAMEL features shall facilitate ser vice control of operator specific services external from the serving P LMN. The CAMEL feature is a network feature and not a supplementary se rvice. It is a tool to help the network operator to provide the subscr ibers with the operator specific services even when roaming outside th e HPLMN. The CAMEL feature is applicable to mobile originated and mobile termin ated call related activities. The mechanism described addresses especially the need for information exchange among the VPLMN, HPLMN and the CAMEL Service Environment (CSE ) for support of such operator specific services. Any user procedures for operator specific services are outside the scope of this standard. The specification of operator specific services in HPLMN are outside t he scope of this standard. This specification describes only the inter actions between the VPLMN, HPLMN, IPLMN and the CSE. "
"ETS 300 542","Edition 2","Publication","PU",,"1997-03","RE/SMG-030381P","SMG 3","34 Pages","F","ets_300542e02p.pdf","","","","Digital cellular telecommunications system (Phase 2);","Line identification supplementary services;","Stage 2 (GSM 03.81)","","","","This ETS gives the stage 2 description of the call identification supplementary services. The group line identification supplementary services are divided into the following four supplementary services: - Calling line identification presentation  CLIP (clause 1);  - Calling line identification restriction CLIR (clause 2);  - Connected line identification presentation COLP (clause 3); - Connected line identification restriction COLR (clause 4). "
"ETS 300 711","Edition 1","Publication","PU",,"1997-03","DE/NA-010013","NA 1","22 Pages","D","ets_300711e01p.pdf","","","","Integrated Services Digital Network (ISDN);","Public Switched Telephone Network (PSTN);","Virtual Card Calling (VCC);","Service description","","","Stage 1 description of the service: Virtual card calling "
"GTS GSM 02.34","Version 5.1.0","Publication","PU",,"1997-03","RGTS/SMG-010234QR","SMG 1","15 Pages","B","gsmts_0234v050100p.pdf","","","","Digital cellular telecommunications system (Phase 2+);","High Speed Circuit Switched Data (HSCSD);","Stage 1 (GSM 02.34)","","","","This Global System for Mobile communications Technical Specification ( GTS) specifies the Stage 1 description of High Speed Circuit Switched Data (HSCSD). HSCSD is a feature that allows users subscribing to the General Bearer Services to access user rates that can be achieved with one or more TCH/F. HSCSD also defines a flexible use of air interface resources which makes efficient and flexible use of higher user rates feasible. "
"GTS GSM 05.01","Version 5.2.0","Publication","PU",,"1997-03","RGTS/SMG-020501QR1","SMG 2","20 Pages","C","gsmts_0501v050200p.pdf","","","","Digital cellular telecommunications system (Phase 2+);","Physical layer on the radio path;","General description (GSM 05.01)","","","","This Global System for Mobile communications Technical Specification ( GTS) is an introduction to the 05 series of the GSM technical specific ations for GSM and DCS 1 800. It is not of a mandatory nature, but con sists of a general description of the organization of the physical lay er with reference to the technical specifications where each part is s pecified in detail. It introduces furthermore, the reference configura tion that will be used throughout this series of technical specificati ons. "
"ETS 300 723","Edition 1","Publication","PU",,"1997-03","DE/SMG-020651","SMG 2","13 Pages","B","ets_300723e01p.pdf","","","","Digital cellular telecommunications system;","Enhanced Full Rate (EFR) speech processing functions;","General description (GSM 06.51)","","","","This European Telecommunication Standard [ETS] is an introduction to GSM EFR 06.60, GSM EFR 06.11, GSM EFR 06.62, GSM EFR 06.81 and GSM EFR 06.82 ETSs dealing with the speech processing functions in the enhanced full rate channel of the GSM system. A general overview of the speech processing functions is given, with reference to the ETSs where each function is specified in detail. "
"ETS 300 729","Edition 1","Publication","PU",,"1997-03","DE/SMG-020681","SMG 2","15 Pages","B","ets_300729e01p.pdf","","","","Digital cellular telecommunications system;","Discontinuous Transmission (DTX) for Enhanced Full Rate (EFR) speech traffic channels (GSM 06.81)","","","","","This draft European Telecommunication Standard (ETS)  gives a description of the general baseband operation of enhanced full rate speech traffic channels in the transmitter and in the receiver of GSM Mobile Stations and Base Station Systems during Discontinuous Transmission (DTX).  For clarity, the description is structured according to the block diagrams in figures 1 and 4. Except in the case described next, this structure of distributing the various functions between  system entities is not mandatory for implementation, as long as the operation on the air interface and on the speech decoder output remains the same.  In the case of BSSs where the speech transcoder is located remotely in the Base Station Controller (BSC), the implementation of the interfaces between the DTX handlers and the Radio Sub System (RSS) as described in this draft ETS together with all their flags is mandatory, being part of the A-bis interface as described in GSM 08.61.  The DTX functions described in this technical specification are mandatory for implementation in the GSM MSs. The receiver requirements are mandatory for implementation in all GSM BSSs, the transmitter requirements only for those where downlink DTX will be used. "
"GTS GSM 02.87","Version 5.2.0 (withdrawn)","Withdrawal","WD",,"1997-03","RGTS/SMG-010287QR1","SMG 1","17 Pages","C","gsmts_0287v050200p.pdf","","","","Digital cellular telecommunications system (Phase 2+);","User-to-User Signalling (UUS);","Service description, Stage 1 (GSM 02.87)","","","","The User-to-User Signalling (UUS) supplementary service allows a mobil e subscriber to send/receive a limited amount of information to/from a nother PLMN or ISDN subscriber over the signalling channel in associat ion with a call to the other subscriber. "
"GTS GSM 02.41","Version 5.1.0","Publication","PU",,"1997-03","RGTS/SMG-010241QR","SMG 1","13 Pages","B","gsmts_0241v050100p.pdf","","","","Digital cellular telecommunications system (Phase 2+);","Operator determined barring (GSM 02.41)","","","","","This specification describes the network feature Operator Determined Barring (ODB). This allows the network operator or service provider to regulate, by means of an exceptional procedure, access by the subscribers to GSM services, by the barring of certain categories of outgoing or incoming calls or of roaming. ODB shall take effect immediately and shall terminate ongoing calls and bar future calls. The purpose of this network feature is to be able to limit the service provider s financial exposure to new subscribers, or to those who have not promptly paid their bills. It may only be applied to the service provider s own subscribers. "
"GTS GSM 02.91","Version 5.1.1","Publication","PU",,"1997-03","RGTS/SMG-010291QR2","SMG 1","17 Pages","C","gsmts_0291v050101p.pdf","","","","Digital cellular telecommunications system (Phase 2+);","Explicit Call Transfer (ECT) (GSM 02.91)","","","","","This GTS specifies the stage 1 description of Explicit Call Transfer (ECT) from the service subscriber s and user s points of view, in particular: - the procedures for normal operation with successful outcome; - the action to be taken in exceptional circumstances; - the interaction with other Global System for Mobile communications (GSM) supplementary services.  This TS does not deal with the Man-Machine Interface (MMI) requirements, but makes reference to the appropriate GSM Technical Specification and ETS. The charging principles applied to ECT are established in this standard in terms of the charging information required to be collected. Any subsequent charging implications are outside of the scope of this TS. This ETS is applicable to the digital cellular telecommunication system GSM. Any interactions with other networks not dealt with in Clause 9 are outside the scope of this TS. "
"GTS GSM 02.90","Version 5.1.0","Publication","PU",,"1997-03","RGTS/SMG-010290QR","SMG 1","11 Pages","B","gsmts_0290v050100p.pdf","","","","Digital cellular telecommunications system;","Unstructured Supplementary Service Data (USSD);","Stage 1 (GSM 02.90)","","","","This Global System for Mobile communications Technical Specification ( GTS) defines the stage 1 description of Unstructured Supplementary Ser vice Data (USSD) for use in one or a number of GSM Public Land Mobile Networks (PLMNs). "
"TR 101 019","Version 1.1.1","Publication","PU",,"1997-03","DTR/USER-00003","USER","66 Pages","K","tr_101019v010101p.pdf","","","","Users' Requirements;","Mobility;","Interworking and interoperability between networks","","","","Interworking and inter-operability between different types of network, public and private, fixed and mobile. "
"ETS 300 710","Edition 1","Publication","PU",,"1997-03","DE/NA-010011","NA 1","29 Pages","E","ets_300710e01p.pdf","","","","Integrated Services Digital Network (ISDN);","Public Switched Telephone Network (PSTN);","Universal Access Number (UAN) service;","Service description","","","Stage 1 description of the service: Universal access number "
"ETS 300 713","Edition 1","Publication","PU",,"1997-03","DE/NA-010015","NA 1","27 Pages","E","ets_300713e01p.pdf","","","","Integrated Services Digital Network (ISDN);","Public Switched Telephone Network (PSTN);","Televoting (VOT) service;","Service description","","","Stage 1 description of the service: Televoting "
"ETS 300 010-2","Edition 1","Publication","PU",,"1997-03","DE/TM-01014-3","TM 1","68 Pages","K","ets_30001002e01p.pdf","","","","Transmission and Multiplexing (TM);","Synchronous cross connect equipment;","64 kbit/s and n x 64 kbit/s cross connection rate 2 048 kbit/s access ports;","Part 2: Management aspects","","","Draft ETS 300 010-2 covering management ascpects of 64 kbit/s DXCs "
"ETS 300 720","Edition 1","Publication","PU",,"1997-03","DE/RES-01011","RES 1","35 Pages","F","ets_300720e01p.pdf","","","","Radio Equipment and Systems (RES);","Technical characteristics and methods of measurement for UHF on-board communications systems and equipment","","","","","To draft an ETS for equipment to be used in the maritime mobile service. "
"ETS 300 655","Edition 1","Publication","PU",,"1997-03","DE/SPS-02027","SPS 2","31 Pages","F","ets_300655e01p.pdf","ets_300655e01p0.zip","","","ASN.1 library definition;","Version 1.1","","","","","This will define the framework for the library and contain the entries in the library. "
"ETS 300 704-1","Edition 1","Publication","PU",,"1997-03","DE/DECT-010044-1","DECT 1","34 Pages","F","ets_30070401e01p.pdf","ets_30070401e01p0.zip","","","Digital Enhanced Cordless Telecommunications (DECT);","Global System for Mobile communications (GSM);","DECT/GSM Interworking Profile (IWP);","Profile Implementation Conformance Statement (ICS);","Part 1: Portable radio Termination (PT)","","Profile Implementation Conformance Statement (ICS) proforma for the DECT/GSM Interworking profile specific protocol requirements of ETS 300 370 in compliance with the relevant requirements, and in accordance with the relevant guidance given in ISO/IEC 9646-6 & 7 and in ETS 300 406. "
"ETS 300 296/A1","Amendment 1 to Edition 1","Publication","PU",,"1997-03","RE/RES-02027","RES 2","12 Pages","B","ets_300296e01p_a1p.pdf","","","","Radio Equipment and Systems (RES);","Land mobile service;","Technical characteristics and test conditions for radio equipment using integral antennas intended primarily for analogue speech","","","","This together with ETS 300 279 is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 296 into a harmonised standard. "
"ETS 300 385/A1","Amendment 1 to Edition 1","Publication","PU",,"1997-03","RE/RES-09033","RES 9","6 Pages","A","ets_300385e01p_a1p.pdf","","","","Radio Equipment and Systems (RES);","ElectroMagnetic Compatibility (EMC) standard for digital fixed radio links and ancillary equipment with data rates at around 2 Mbit/s and above","","","","","Covers the EMC requirements for fixed link equipment. This together with ETS 300 197 and ETS 300 198 is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 385 into a harmonised standard. "
"ETS 300 433/A2","Amendment 2 to Edition 1","Publication","PU",,"1997-03","RE/RES-00010","RES","6 Pages","A","ets_300433e01p_a2p.pdf","","","","Radio Equipment and Systems (RES);","Double Side Band (DSB) and/or Single Side Band (SSB) amplitude modulated Citizens Band (CB) radio equipment;","Technical characteristics and methods of measurement","","","","This together with ETS 300 680-2 is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 390 into a harmonised standard. "
"ETS 300 454/A1","Amendment 1 to Edition 1","Publication","PU",,"1997-03","RE/RES-080307","RES 8","12 Pages","B","ets_300454e01p_a1p.pdf","","","","Radio Equipment and Systems (RES);","Wide band audio links;","Technical characteristics and test methods","","","","This together with ETS 300 445 is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 454 into a harmonised standard. "
"ETS 300 279/A1","Amendment 1 to Edition 1","Publication","PU",,"1997-03","RE/RES-09031","RES 9","14 Pages","B","ets_300279e01p_a1p.pdf","","","","Radio Equipment and Systems (RES);","ElectroMagnetic Compatibility (EMC) standard for Private land Mobile Radio (PMR) and ancillary equipment (speech and/or non-speech)","","","","","Covers the EMC requirements for private mobile radio equipment. (Analogue, speech/non-speech) This together with ETS 300 086, ETS 300 113, ETS 300 296, ETS 300 341 or ETS 300 390 is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 279 into a harmonised standard. "
"ETS 300 113/A1","Amendment 1 to Edition 2","Publication","PU",,"1997-03","RE/RES-02026","RES 2","14 Pages","B","ets_300113e02p_a1p.pdf","","","","Radio Equipment and Systems (RES);","Land mobile service;","Technical characteristics and test conditions for radio equipment intended for the transmission of data (and speech) and having an antenna connector","","","","This togehre with ETS 300 279 is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 113 into a harmonised standard. "
"ETS 300 445/A1","Amendment 1 to Edition 1","Publication","PU",,"1997-03","RE/RES-09034","RES 9","14 Pages","B","ets_300445e01p_a1p.pdf","","","","Radio Equipment and Systems (RES);","ElectroMagnetic Compatibility (EMC) standard for wireless microphones and similar Radio Frequency (RF) audio link equipment","","","","","Covers the EMC standard for Wireless Microphones. This togther with ETS 300 454 is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 445 into a harmonised standard. "
"ETS 300 447","Edition 1","Publication","PU",,"1997-03","DE/RES-09009","RES 9","26 Pages","E","ets_300447e01p.pdf","","","","Radio Equipment and Systems (RES);","ElectroMagnetic Compatibility (EMC) standard for VHF FM broadcasting transmitters","","","","","Covers the EMC requirements for VHF FM broadcast transmitters. The ETS together with ETS 300 384 may be used to demonstrate compliance with the requirements of the EMC Directive 89/336/EEC. "
"ETS 300 673","Edition 1","Publication","PU",,"1997-03","DE/RES-09020A","RES 9","25 Pages","D","ets_300673e01p.pdf","","","","Radio Equipment and Systems (RES);","ElectroMagnetic Compatibility (EMC) standard for 4/6 GHz and 11/12/14 GHz Very Small Aperture Terminal (VSAT) equipment and 11/12/13/14 GHz Satellite News Gathering (SNG) Transportable Earth Station (TES) equipment","","","","","This ETS covers the assessment of VSAT (ETS 300 159/157/332/333) and SNG (ETS 300 327) transportable earth stations in respect of EMC in residential, commercial and light industrial environment. "
"ETR 368","Edition 1","Publication","PU",,"1997-03","DTR/TE-02025bis","TE 2","66 Pages","K","etr_368e01p.pdf","","","","Terminal Equipment (TE);","General architecture for Programmable Communication Interfaces (PCIs)","","","","","Definition of terminology, PCI user facility & service access facility taxonomies of PCI, interworking, portability principles, integration aspects, testing "
"ETS 300 135/A1","Amendment 1 to Edition 1","Publication","PU",,"1997-03","RE/RES-02030","RES 2","5 Pages","A","ets_300135e01p_a1p.pdf","","","","Radio Equipment and Systems (RES);","Angle-modulated Citizens Band radio equipment (CEPT PR 27 Radio Equipment);","Technical characteristics and methods of measurement","","","","This together with ETS 300 680-1 is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 135 into a harmonised standard. "
"ETS 300 341/A1","Amendment 1 to Edition 1","Publication","PU",,"1997-03","RE/RES-02028","RES 2","12 Pages","B","ets_300341e01p_a1p.pdf","","","","Radio Equipment and Systems (RES);","Land mobile service;","Technical characteristics and test conditions for radio equipment using an integral antenna transmitting signals to initiate a specific response in the receiver","","","","This together with ETS 300 279 is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 341 into a harmonised standard. "
"ETS 300 390/A1","Amendment 1 to Edition 1","Publication","PU",,"1997-03","RE/RES-02029","RES 2","12 Pages","B","ets_300390e01p_a1p.pdf","","","","Radio Equipment and Systems (RES);","Land mobile service;","Technical characteristics and test conditions for radio equipment intended for the transmission of data (and speech) and using an integral antenna","","","","This together with ETS 300 279 is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 390 into a harmonised standard. "
"ETS 300 086/A2","Amendment 2 to Edition 1","Publication","PU",,"1997-03","RE/RES-02025","RES 2","16 Pages","C","ets_300086e01p_a2p.pdf","","","","Radio Equipment and Systems (RES);","Land mobile group;","Technical characteristics and test conditions for radio equipment with an internal or external RF connector intended primarily for analogue speech","","","","This together with ETS 300 279 is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 086 into a harmonised standard. "
"ETS 300 680-1","Edition 1","Publication","PU",,"1997-03","DE/RES-09021-1","RES 9","27 Pages","E","ets_30068001e01p.pdf","","","","Radio Equipment and Systems (RES);","ElectroMagnetic Compatibility (EMC) standard for Citizens Band (CB) radio and ancillary equipment (speech and/or non-speech);","Part 1: Angle-modulated","","","","This ETS together with ETS 300 135 covers the asessment of Citizen s Band radio equipment in respect of EMC and may be used to demonstrate presumption of compliance with the protection requirements of the EMC Directive. ETS covers angle modulated (FM) equipment. "
"ETS 300 680-2","Edition 1","Publication","PU",,"1997-03","DE/RES-09021-2","RES 9","27 Pages","E","ets_30068002e01p.pdf","","","","Radio Equipment and Systems (RES);","ElectroMagnetic Compatibility (EMC) standard for Citizens Band (CB) radio and ancillary equipment (speech and/or non-speech);","Part 2: Double Side Band (DSB) and/or Single Side Band (SSB)","","","","This ETS together with ETS 300 433 covers the asessment of Citizen s Band radio equipment in respect of EMC and may be used to demonstrate presumption of compliance with the protection requirements of the EMC Directive. ETS covers amplitude modulated (AM) equipment: DSB and/or SSB. "
"ETS 300 340/A1","Amendment 1 to Edition 1","Publication","PU",,"1997-03","RE/RES-09032","RES 9","5 Pages","A","ets_300340e01p_a1p.pdf","","","","Radio Equipment and Systems (RES);","ElectroMagnetic Compatibility (EMC) for European Radio Message System (ERMES) paging receivers","","","","","Covers the EMC requirements for ERMES paging receivers & ancillary equipment. This is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 340 into a harmonised standard. "
"ETS 300 446","Edition 2","Publication","PU",,"1997-03","RE/RES-09037","RES 9","42 Pages","H","ets_300446e02p.pdf","","","","Radio Equipment and Systems (RES);","ElectroMagnetic Compatibility (EMC) standard for second generation Cordless Telephone (CT2) apparatus operating in the frequency band 864,1 MHz to 868,1 MHz, including public access services","","","","","Covers the EMC standard for cordless telephones CT2. Revision covers changes necessary to bring the ETS into line with ETR 238 and make it a harmonised standard under the EMC Directive. "
"ETS 300 198/A1","Amendment 1 to Edition 1","Publication","PU",,"1997-03","RE/TM-04054","TM 4","16 Pages","C","ets_300198e01p_a1p.pdf","","","","Transmission and Multiplexing (TM);","Parameters for radio relay systems for the transmission of digital signals and analogue video signals operating at 23 GHz","","","","","This together with ETS 300 385 is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 198 into a harmonised standard. "
"ETS 300 197/A2","Amendment 2 to Edition 1","Publication","PU",,"1997-03","RE/TM-04053","TM 4","16 Pages","C","ets_300197e01p_a2p.pdf","","","","Transmission and Multiplexing (TM);","Parameters for radio relay systems for the transmission of digital signals and analogue video signals operating at 38 GHz","","","","","This together with ETS 300 385 is intended to become a harmonised standard, the reference of which is intended to be published in the Official Journal of the European Communities referencing the EMC Directive. This amendment implements the changes necessary to convert ETS 300 197 into a harmonised standard. "
"GTS GSM 07.05","Version 5.2.0","Publication","PU",,"1997-03","RGTS/SMG-040705QR1","SMG 4","66 Pages","K","gsmts_0705v050200p.pdf","","","","Digital cellular telecommunications system (Phase 2+);","Use of Data Terminal Equipment - Data Circuit terminating Equipment (DTE - DCE) interface for Short Message Service (SMS) and Cell Broadcast Service (CBS) (GSM 07.05)","","","","","This Global System for Mobile communications Technical Specification ( GTS) defines three interface protocols for control of SMS functions wi thin a GSM mobile telephone from a remote terminal via an asynchronous interface. Clause 2 defines a binary protocol (Block Mode). The protocol includ es error protection and is suitable for use where the link may not be completely reliable. It will be of particular use where control of rem ote devices is required. Efficient transfer of binary encoded user dat a is possible. Clause 3 defines a character-based interfaced based on AT commands ( Text Mode). This mode is suitable for unintelligent terminals or ter minal emulators, and for application software built on command structu res like those defined in V.25ter. Some of the commands defined in cla use 3 will also be useful for implementations of clause 2 and/or claus e 4, for example enabling an indication of incoming SMS messages. Clause 4 defines a character-based interface with hex-encoded binary t ransfer of message blocks (PDU Mode). This mode is suitable for soft ware drivers based on AT command structures which do not understand th e content of the message blocks and can only pass them between the MT and upper level software resident in the TE. In all three modes, the terminal is considered to be in control for SM S/CBS transactions. This specification considers the mobile termination to be a single ent ity. Other GSM Technical Specifications describe the split of function ality between the mobile equipment and SIM. The three modes referred to above, are represented in figure 0.1/GSM 07.05. The Block mode is a self contained mode in its own right, and when e ntered, control will remain within that mode until the procedures to e oit the mode are executed, after which control is returned to the V.25 ter command state or on-line command state. The Text and PDU modes are not in themselves V.25ter states but ar e simply sets of commands which will operate in either the V.25ter co mmand state or on-line command state. The Text and PDU modes ar e transitory states and after each operation, control is automatically returned to the V.25ter command state or on-line command state. W hilst in the V.25ter command state, the MS is available to handle inco ming and outgoing calls such as Data or Facsimile. "
"ETS 300 627","Edition 1","Publication","PU",,"1997-03","DE/SMG-061208P","SMG 6","63 Pages","K","ets_300627e01p.pdf","","","","Digital cellular telecommunications system (Phase 2);","Subscriber and equipment trace (GSM 12.08)","","","","","Specification of the Trace facility in GSM for Subscriber tracing and Equipment tracing for O&M purposes. "
"ETS 300 407","Edition 1","Publication","PU",,"1997-03","DE/TM-04006","TM 4","29 Pages","E","ets_300407e01p.pdf","","","","Transmission and Multiplexing (TM);","Digital Radio Relay Systems (DRRS);","Parameters for DRRS for the transmission of digital signals and analogue video signals operating around 55 GHz","","","",""
"ETS 300 649","Edition 1","Publication","PU",,"1997-03","DE/NA-010024","NA 1","12 Pages","B","ets_300649e01p.pdf","","","","Public Switched Telephone Network (PSTN);","Calling Line Identification Restriction (CLIR) supplementary service;","Service description","","","","Definition of the supplementary service calling line identification restriction for the PSTN "
"ETS 300 648","Edition 1","Publication","PU",,"1997-03","DE/NA-010023","NA 1","11 Pages","B","ets_300648e01p.pdf","","","","Public Switched Telephone Network (PSTN);","Calling Line Identification Presentation (CLIP) supplementary service;","Service description","","","","Definition of the supplementary service calling line identification presentation for the PSTN "
"ETS 300 676","Edition 1","Publication","PU",,"1997-03","DE/RES-00007","RES","48 Pages","I","ets_300676e01p.pdf","","","","Radio Equipment and Systems (RES);","Radio transmitters and receivers at aeronautical stations of the aeronautical mobile service operating in the VHF band (118 MHz -137 MHz) using amplitude modulation and 8,33 kHz channel spacing;","Technical characteristics and methods of measurement","","","","International standard for ground based radio equipment used in aeronautical VHF communication systems employing double sideband amplitude modulation and 8,33 kHz channel spacing. The civil aeronautical authorities wish to apply this standard in the European air space. "
"ETS 300 702-3","Edition 1","Publication","PU",,"1997-03","DE/DECT-010025-3","DECT 1","40 Pages","P500","ets_30070203e01p.pdf","ets_30070203e01p0.zip","","","Digital Enhanced Cordless Telecommunications (DECT);","Global System for Mobile communications (GSM);","DECT/GSM Interworking Profile (IWP);","Profile Test Specification (PTS);","Profile Specific Test Specification (PSTS);","Part 3: Fixed radio Termination (FT)","Profile Test Specification (PTS) for testing if an equipment complies with the DECT/GSM interworking profile. The DECT/GSM PTS is based on the GAP test spec and the DECT CI testing spec TCL (DE/RES-03026-01 to 12) and includes Profile Specific Test Specification (PSTS). "
"ETS 300 704-2","Edition 1","Publication","PU",,"1997-03","DE/DECT-010044-2","DECT 1","39 Pages","G","ets_30070402e01p.pdf","ets_30070402e01p0.zip","","","Digital Enhanced Cordless Telecommunications (DECT);","Global System for Mobile communications (GSM);","DECT/GSM Interworking Profile (IWP);","Profile Implementation Conformance Statement (ICS);","Part 2: Fixed radio Termination (FT)","","Profile Implementation Conformance Statement (ICS) proforma for the DECT/GSM Interworking profile specific protocol requirements of ETS 300 370 in compliance with the relevant requirements, and in accordance with the relevant guidance given in ISO/IEC 9646-6 & 7 and in ETS 300 406. "
"ETR 343","Edition 1","Publication","PU",,"1997-03","DTR/TE-02042","TE 2","94 Pages","M","etr_343e01p.pdf","","","","Integrated Services Digital Network (ISDN);","Extended lower layer protocols;","Definition of B and D Channel protocols with proposed Requirements List (RL) and profile specific Implementation Conformance Statement (ICS)","","","","This ETR gives a recommended method of enhancement of the lower layer protocols specififed in ETS 300 080 to cover in particular, new non-voice applications, including requirements for efficient data transfer over long connections (eg via a satellite system) "
"ETR 283/C1","Corrigendum to Edition 1","Publication","PU",,"1997-03","RTR/EE-02006-C1","EE 2","5 Pages","ZZ","etr_283e01p_c1p.pdf","","","","Equipment Engineering (EE);","Transient voltages at Interface A on telecommunications direct current (dc) power distributions","","","","","To correct formula 6 to include parameter l: L = l * mu/pi * ln(d/r) accidentally omitted from original publication. "
"ETS 300 700","Edition 1","Publication","PU",,"1997-03","DE/DECT-050069","DECT 5","62 Pages","K","ets_300700e01p.pdf","","","","Digital Enhanced Cordless Telecommunications (DECT);","Wireless Relay Station (WRS)","","","","","To specify utilisation of the inherent DECT relay capability to provide RFPs with wireless connection to the CCFP. These new types of base stations is called Wireless Relay Stations (WRS). This ETS specifies the requirements for the WRS. "
"ETS 300 756","Edition 1","Publication","PU",,"1997-03","DE/DECT-010071","DECT 1","43 Pages","H","ets_300756e01p.pdf","","","","Digital Enhanced Cordless Telecommunications (DECT);","Global System for Mobile communications (GSM);","DECT/GSM Interworking Profile (IWP);","Implementation of bearer services","","","To specify how bearer services shall be implemented in the DECT/GSM interworking profile, based upon the DECT/Data C.2 profile. "
"ETS 300 731","Edition 1","Publication","PU",,"1997-03","DE/JTC-PALplus","BROADCAS","110 Pages","N","ets_300731e01p.pdf","","","","Television systems;","Enhanced 625-line Phased Alternate Line (PAL) television;","PALplus","","","","PALplus is an enhanced 625-line PAL transmission system allowing broadcasting of 16:9 wide-screen picutes with greately reduced levels of conventional PAL artefacts, whilst retaining a high level of compatibility with existing PAL transmission infrastrucutre and receivers. "
